1,-10768
1,336
1,89
1,221
1,98
1,-10767
2,89
2,307
2,336
3,-10770
3,5210
3,1551
3,1006
3,872
3,585
3,451
3,337
3,307
3,336
3,-10768
4,451
4,457
4,586
4,585
5,585
5,586
5,587
5,734
5,873
5,872
6,734
6,735
6,830
6,873
7,830
7,874
7,969
7,1133
7,1006
7,872
7,873
8,969
8,1007
8,1122
8,1133
9,1006
9,1133
9,1122
9,1134
9,1252
9,1413
9,1552
9,1680
9,1931
9,1551
10,1252
10,1275
10,1414
10,1413
11,1413
11,1414
11,1415
11,1553
11,1552
12,1552
12,1553
12,1554
12,1681
12,1680
13,1680
13,1681
13,1682
13,1804
13,1932
13,2209
13,1931
14,1804
14,1805
14,1933
14,1932
15,1904
15,2069
15,2210
15,2209
15,1932
15,1933
16,2047
16,2211
16,2210
16,2069
17,1551
17,1931
17,2209
17,2210
17,2211
17,2167
17,2493
17,2648
17,2931
17,3482
17,3599
17,4306
17,5210
18,2167
18,2342
18,2343
18,2494
18,2493
19,2452
19,2649
19,2788
19,2648
19,2493
19,2494
20,2570
20,2789
20,2788
20,2649
21,2648
21,2788
21,2789
21,2790
21,2932
21,3070
21,2931
22,2925
22,3071
22,3070
22,2932
23,2931
23,3070
23,3071
23,3072
23,3201
23,3336
23,3483
23,3482
24,3201
24,3202
24,3337
24,3336
25,3336
25,3337
25,3338
25,3484
25,3483
26,3446
26,3600
26,3599
26,3482
26,3483
26,3484
27,3575
27,3735
27,3893
27,4036
27,4163
27,4434
27,5211
27,4306
27,3599
27,3600
28,3697
28,3894
28,3893
28,3735
29,3833
29,4037
29,4036
29,3893
29,3894
30,4036
30,4037
30,4038
30,4164
30,4307
30,4163
31,4103
31,4308
31,4307
31,4164
32,4163
32,4307
32,4308
32,4309
32,4435
32,4700
32,4434
33,4435
33,4436
33,4563
33,4701
33,4700
34,4563
34,4564
34,4702
34,4701
35,4434
35,4700
35,4701
35,4702
35,4703
35,4825
35,4983
35,5112
35,5212
35,5211
36,4774
36,4984
36,4983
36,4825
37,4915
37,5113
37,5112
37,4983
37,4984
38,5112
38,5113
