1,-10756
1,155
1,79
1,19
1,18
1,-10753
2,79
2,92
2,150
2,155
3,-10757
3,482
3,290
3,211
3,156
3,150
3,155
3,-10756
4,211
4,225
4,285
4,290
5,285
5,291
5,342
5,421
5,483
5,482
5,290
6,342
6,358
6,422
6,421
7,421
7,422
7,423
7,484
7,483
8,-10758
8,914
8,773
8,625
8,551
8,485
8,484
8,483
8,482
8,-10757
9,551
9,552
9,626
9,625
10,625
10,626
10,627
10,696
10,774
10,773
11,692
11,775
11,774
11,696
12,766
12,814
12,915
12,914
12,773
12,774
12,775
13,814
13,847
13,839
13,916
13,915
14,-10759
14,3172
14,1873
14,1608
14,1330
14,1266
14,1122
14,1060
14,907
14,916
14,915
14,914
14,-10758
15,907
15,985
15,986
15,1061
15,1060
16,1060
16,1061
16,1062
16,1123
16,1122
17,1102
17,1201
17,1267
17,1266
17,1122
17,1123
18,1186
18,1268
18,1267
18,1201
19,1266
19,1267
19,1268
19,1269
19,1331
19,1401
19,1330
20,1319
20,1402
20,1401
20,1331
21,1330
21,1401
21,1402
21,1387
21,1468
21,1609
21,1608
22,1456
22,1534
22,1610
22,1609
22,1468
23,1523
23,1611
23,1610
23,1534
24,1594
24,1675
24,1812
24,1874
24,2154
24,1873
24,1608
24,1609
24,1610
24,1611
25,1668
25,1813
25,1812
25,1675
26,1668
26,1749
26,1743
26,1814
26,1813
27,1797
27,1875
27,1874
27,1812
27,1813
27,1814
28,1866
28,2007
28,2155
28,2154
28,1874
28,1875
29,1866
29,1943
29,2008
29,2007
30,1979
30,2079
30,2156
30,2155
30,2007
30,2008
31,2079
31,2088
31,2157
31,2156
32,1873
32,2154
32,2155
32,2156
32,2157
32,2158
32,2220
32,2605
32,3172
33,2220
33,2221
33,2276
33,2407
33,2470
33,2544
33,2890
33,3173
33,2605
34,2238
34,2342
34,2408
34,2407
34,2276
35,2304
35,2409
35,2408
35,2342
36,2402
36,2471
36,2470
36,2407
36,2408
36,2409
37,2470
37,2471
37,2472
37,2545
37,2606
37,2544
38,2512
38,2607
38,2606
38,2545
39,2544
39,2606
39,2607
39,2603
39,2677
39,2822
39,2890
40,2648
40,2750
40,2823
40,2891
40,2822
40,2677
41,2733
41,2824
41,2823
41,2750
42,2823
42,2824
42,2825
42,2892
42,2891
43,2822
43,2891
43,2892
43,2893
43,2959
43,3034
43,3174
43,3173
43,2890
44,2959
44,2960
44,3035
44,3034
45,2999
45,3109
45,3175
45,3247
45,3174
45,3034
45,3035
46,3109
46,3110
46,3176
46,3175
47,3175
47,3176
47,3177
47,3248
47,3312
47,3247
48,3230
48,3313
48,3312
48,3248
49,-10760
49,8847
49,5123
49,4657
49,4138
49,3836
49,3574
49,3514
49,3443
49,3372
49,3288
49,3313
49,3312
49,3247
49,3174
49,3173
49,2605
49,3172
49,-10759
50,3372
50,3373
50,3444
50,3443
51,3443
51,3444
51,3445
51,3515
51,3514
52,3514
52,3515
52,3516
52,3575
52,3574
53,3533
53,3638
53,3837
53,3836
53,3574
53,3575
54,3618
54,3679
54,3769
54,3838
54,3837
54,3638
55,3679
55,3703
55,3770
55,3769
56,3752
56,3839
56,3913
56,3838
56,3769
56,3770
57,3839
57,3840
57,3914
57,3913
58,3836
58,3837
58,3838
58,3913
58,3914
58,3915
58,3964
58,4070
58,4139
58,4281
58,4138
59,3964
59,3965
59,4000
59,4071
59,4070
60,4070
60,4071
60,4072
60,4140
60,4139
61,4139
61,4140
61,4141
61,4214
61,4282
61,4281
62,4203
62,4283
62,4282
62,4214
63,4138
63,4281
63,4282
63,4283
63,4284
63,4356
63,4429
63,4509
63,4658
63,4657
64,4356
64,4357
64,4430
64,4429
65,4429
65,4430
65,4431
65,4470
65,4509
66,4470
66,4494
66,4535
66,4659
66,4658
66,4509
67,4535
67,4590
67,4591
67,4660
67,4659
68,4645
68,4723
68,4793
68,4931
68,5061
68,5255
68,5801
68,5123
68,4657
68,4658
68,4659
68,4660
69,4711
69,4794
69,4793
69,4723
70,4793
70,4794
70,4795
70,4857
70,4932
70,4931
71,4857
71,4858
71,4933
71,4932
72,4931
72,4932
72,4933
72,4934
72,4996
72,5062
72,5124
72,5061
73,4996
73,4997
73,5063
73,5062
74,5053
74,5125
74,5124
74,5062
74,5063
75,5061
75,5124
75,5125
75,5126
75,5192
75,5256
75,5255
76,5151
76,5257
76,5256
76,5192
77,5250
77,5327
77,5463
77,5802
77,5801
77,5255
77,5256
77,5257
78,5322
78,5395
78,5464
78,5463
78,5327
79,5388
79,5465
79,5435
79,5464
79,5395
80,5435
80,5490
80,5740
80,5802
80,5463
80,5464
81,5490
81,5529
81,5558
81,5667
81,5741
81,5803
81,5740
82,5558
82,5591
82,5624
82,5668
82,5667
83,5663
83,5742
83,5741
83,5667
83,5668
84,5741
84,5742
84,5743
84,5804
84,5803
85,5123
85,5801
85,5802
85,5740
85,5803
85,5804
85,5805
85,5940
85,6006
85,6305
85,6577
85,7015
85,8848
85,8847
86,5805
86,5869
86,5870
86,5941
86,5940
87,5940
87,5941
87,5942
87,6007
87,6078
87,6006
88,5995
88,6079
88,6154
88,6078
88,6007
89,6079
89,6080
89,6149
89,6154
90,6006
90,6078
90,6154
90,6149
90,6155
90,6225
90,6306
90,6443
90,6305
91,6225
91,6231
91,6307
91,6306
92,6306
92,6307
92,6308
92,6373
92,6444
92,6443
93,6373
93,6374
93,6433
93,6444
94,6305
94,6443
94,6444
94,6433
94,6445
94,6502
94,6578
94,6577
95,6502
95,6516
95,6579
95,6578
96,6577
96,6578
96,6579
96,6580
96,6655
96,6726
96,6941
96,7224
96,7015
97,6655
97,6656
97,6700
97,6726
98,6700
98,6727
98,6766
98,6942
98,6941
98,6726
99,6766
99,6794
99,6821
99,6943
99,7016
99,6942
100,6821
100,6871
100,6869
100,6944
100,6943
101,6919
101,7017
101,7016
101,6943
101,6944
102,6941
102,6942
102,7016
102,7017
102,6993
102,7086
102,7152
102,7225
102,7351
102,7224
103,7086
103,7087
103,7153
103,7152
104,7126
104,7226
104,7225
104,7152
104,7153
105,7225
105,7226
105,7227
105,7289
105,7352
105,7412
105,7351
106,7289
106,7290
106,7353
106,7352
107,7332
107,7413
107,7412
107,7352
107,7353
108,7015
108,7224
108,7351
108,7412
108,7413
108,7405
108,7475
108,7610
108,7747
108,8307
108,8849
108,8848
109,7464
109,7543
109,7611
109,7610
109,7475
110,7543
110,7544
110,7612
110,7611
111,7586
111,7678
111,7748
111,7892
111,8024
111,7747
111,7610
111,7611
111,7612
112,7646
112,7749
112,7748
112,7678
113,7718
113,7826
113,7893
113,7892
113,7748
113,7749
114,7826
114,7827
114,7894
114,7893
115,7892
115,7893
115,7894
115,7895
115,7954
115,8025
115,8096
115,8024
116,7923
116,8026
116,8025
116,7954
117,8025
117,8026
117,8027
117,8097
117,8096
118,7747
118,8024
118,8096
118,8097
118,8098
118,8163
118,8237
118,8308
118,8307
119,8163
119,8172
119,8238
119,8237
120,8237
120,8238
120,8239
120,8309
120,8308
121,8307
121,8308
121,8309
121,8310
121,8372
121,8441
121,8511
121,8654
121,8849
122,8372
122,8373
122,8442
122,8441
123,8436
123,8512
123,8586
123,8511
123,8441
123,8442
124,8486
124,8587
124,8586
124,8512
125,8511
125,8586
125,8587
125,8588
125,8655
125,8716
125,8654
126,8655
126,8656
126,8717
126,8850
126,8716
127,8693
127,8783
127,8851
127,8850
127,8717
128,8783
128,8784
128,8852
128,8851
129,-10762
129,10475
129,9309
129,9098
129,8969
129,8835
129,8852
129,8851
129,8850
129,8716
129,8654
129,8849
129,8848
129,8847
129,-10760
130,8835
130,8903
130,8904
130,8970
130,8969
131,8955
131,9036
131,9099
131,9168
131,9098
131,8969
131,8970
132,9013
132,9100
132,9099
132,9036
133,9099
133,9100
133,9101
133,9169
133,9168
134,9098
134,9168
134,9169
134,9170
134,9237
134,9310
134,9376
134,9452
134,9309
135,9237
135,9238
135,9311
135,9310
136,9310
136,9311
136,9312
136,9377
136,9376
137,9376
137,9377
137,9378
137,9453
137,9521
137,9589
137,9452
138,9453
138,9454
138,9522
138,9521
139,9521
139,9522
139,9523
139,9590
139,9589
140,9309
140,9452
140,9589
140,9590
140,9591
140,9640
140,9711
140,9844
140,10476
140,10475
141,9640
141,9648
141,9712
141,9711
142,9683
142,9777
142,9845
142,9898
142,9844
142,9711
142,9712
143,9757
143,9846
143,9845
143,9777
144,9845
144,9846
144,9847
144,9899
144,9898
145,9844
145,9898
145,9899
145,9900
145,9959
145,10022
145,10229
145,10477
145,10476
146,9959
146,9960
146,10023
146,10022
147,10022
147,10023
147,10024
147,10081
147,10230
147,10292
147,10229
148,10081
148,10082
148,10167
148,10231
148,10230
149,10167
149,10168
149,10221
149,10231
150,10221
150,10232
150,10293
150,10292
150,10230
150,10231
151,10229
151,10292
151,10293
151,10294
151,10353
151,10414
151,10477
152,10353
152,10354
152,10415
152,10478
152,10414
153,10415
153,10416
153,10479
153,10478
154,-10764
154,10670
154,10607
154,10480
154,10479
154,10478
154,10414
154,10477
154,10476
154,10475
154,-10762
155,10480
155,10535
155,10536
155,10608
155,10607
156,10607
156,10608
156,10609
156,10671
156,10670
157,-10766
157,10736
157,10653
157,10671
157,10670
157,-10764
158,19
158,46
158,89
158,92
158,79
159,89
159,109
159,157
159,156
159,150
159,92
160,156
160,157
160,172
160,226
160,225
160,211
161,225
161,226
161,227
161,288
161,291
161,285
162,288
162,302
162,359
162,358
162,342
162,291
163,358
163,359
163,360
163,424
163,423
163,422
164,410
164,486
164,485
164,484
164,423
