1,-0.024012,0.010077
2,-0.140651,0.008445
3,-0.017851,0.016007
4,-0.096529,0.024197
5,-0.105156,0.024467
6,-0.012130,0.020753
7,0.001049,0.019517
8,-0.003212,0.004789
9,0.001171,0.005677
10,-0.009997,0.016293
11,-0.059590,0.025211
12,0.001389,0.013772
13,0.001139,0.028342
14,-0.019793,0.031163
15,0.001892,0.015590
16,-0.014329,0.031305
17,-0.030151,0.026031
18,-0.255978,0.000091
19,-0.000484,0.002057
20,-0.006446,0.011381
21,-0.019101,0.026105
22,0.001197,0.024115
23,0.001128,0.032437
24,-0.244852,0.039926
25,0.001524,0.020171
26,-0.008933,0.034728
27,0.001194,0.025506
28,0.001179,0.026954
29,0.001262,0.033743
30,0.001247,0.012735
31,0.001497,0.018376
32,-0.005225,0.009319
33,0.001101,0.020893
34,0.000895,0.022493
35,0.001581,0.030777
36,-0.037005,0.039086
37,0.001352,0.009829
38,-0.024555,0.039535
39,-0.010800,0.037960
40,0.001346,0.036616
41,0.001388,0.008200
42,-0.004297,0.016143
43,0.001128,0.006949
44,0.001482,0.004042
45,0.001566,0.023264
46,0.001336,0.002892
47,0.001507,0.007975
48,0.001271,0.011290
49,0.001169,0.035247
50,0.001283,0.039697
51,0.001084,0.041185
52,0.001496,0.029241
53,0.001483,0.033381
54,0.001568,0.013936
55,0.002667,0.006543
56,0.001513,0.021667
57,0.002218,0.020137
58,0.001389,0.015101
59,0.001495,0.041797
60,0.001553,0.036228
61,0.001266,0.029589
62,0.002561,0.027709
63,0.001445,0.006471
64,0.001539,0.016820
65,0.001616,0.026186
66,0.001768,0.037531
67,0.001015,0.043040
68,0.001628,0.040392
69,0.001575,0.027659
70,0.001451,0.031001
71,0.001646,0.031751
72,0.001646,0.018294
73,0.001579,0.024720
74,0.003223,0.016937
75,0.001621,0.034676
76,0.002272,0.043195
77,-0.004092,0.045767
78,0.002784,0.022523
79,0.001477,0.001209
80,0.001599,0.004122
81,0.001790,0.005027
82,0.001654,0.012257
83,0.002425,0.012303
84,0.002685,0.040565
85,0.002096,0.018420
86,0.002651,0.019445
87,0.002938,0.039099
88,0.002292,0.034744
89,0.002026,0.002440
90,0.002394,0.021694
91,0.002857,0.032211
92,0.002045,0.001608
93,0.001697,0.010689
94,0.002505,0.010772
95,0.001391,0.038204
96,0.001754,0.038932
97,0.002664,0.006545
98,0.001796,0.009202
99,0.002842,0.012972
100,0.002558,0.033217
101,0.002379,0.041743
102,0.002616,0.005366
103,0.002385,0.029151
104,0.002766,0.035517
105,0.002746,0.009219
106,0.001808,0.016577
107,0.002786,0.021025
108,0.002416,0.023164
109,0.002830,0.002929
110,0.002785,0.003733
111,0.002452,0.013833
112,0.002568,0.036017
113,0.001439,0.045279
114,0.002477,0.024729
115,0.002884,0.029878
116,0.003107,0.036814
117,0.002886,0.015230
118,0.002638,0.030524
119,0.002723,0.044194
120,0.002825,0.042491
121,0.003211,0.031214
122,0.002985,0.014403
123,0.003901,0.018477
124,0.002560,0.007649
125,0.002870,0.011622
126,0.003593,0.010073
127,0.003237,0.008233
128,0.004244,0.005535
129,0.002889,0.024027
130,0.002887,0.025516
131,0.003404,0.015637
132,0.003645,0.012949
133,0.002470,0.026185
134,0.002917,0.027082
135,0.004299,0.021679
136,0.002835,0.028358
137,0.003249,0.010013
138,0.003596,0.019445
139,0.004214,0.023366
140,0.002804,0.037471
141,0.002816,0.040766
142,0.002956,0.033963
143,0.003794,0.034174
144,0.003167,0.005014
145,0.004013,0.028602
146,0.003775,0.029735
147,0.002932,0.032379
148,0.003718,0.035266
149,0.003618,0.040953
150,0.002991,0.001253
151,0.003214,0.004093
152,0.004147,0.011455
153,0.003132,0.017855
154,0.003565,0.020898
155,0.001821,-0.014047
156,0.003393,0.001502
157,0.003509,0.002477
158,0.003741,0.006537
159,0.003770,0.022516
160,0.003254,0.038235
161,0.004167,0.007232
162,0.004761,0.031960
163,0.004192,0.013834
164,0.003733,0.025515
165,0.004213,0.035726
166,0.002985,0.039191
167,0.004393,0.039671
168,0.003559,0.042507
169,0.004542,0.015116
170,0.003351,0.016832
171,0.004344,0.016893
172,0.004407,0.002877
173,0.004189,0.003855
174,0.004092,0.014082
175,0.004156,0.026227
176,0.003422,0.044289
177,0.003206,0.046323
178,0.004281,0.030463
179,0.003966,0.036627
180,0.004521,0.037206
181,0.004065,0.011647
182,0.004438,0.008810
183,0.003945,0.019923
184,0.004451,0.018304
185,0.003817,0.044872
186,0.004100,0.030981
187,0.004013,0.043308
188,0.004308,0.009672
189,0.004015,0.041788
190,0.004729,0.038575
191,0.004273,0.032680
192,0.003801,0.026974
193,0.003673,0.008157
194,0.004190,0.012068
195,0.004444,0.015327
196,0.003833,0.024026
197,0.004350,0.027681
198,0.004120,0.028809
199,0.004187,0.024763
200,0.004727,0.017491
201,0.005041,0.023330
202,0.005328,0.024873
203,0.004273,0.038043
204,0.004570,0.040021
205,0.004255,0.005564
206,0.005277,0.018910
207,0.005426,0.029158
208,0.004939,0.019936
209,0.005813,0.011370
210,0.004168,0.033940
211,0.004356,0.001125
212,0.004668,0.004398
213,0.005318,0.005964
214,0.005130,0.012562
215,0.005537,0.022487
216,0.005059,0.034282
217,0.005701,0.032969
218,0.004684,0.021632
